College Name,City,Branch,Category,Cutoff
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,54.59
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,53.76
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,60.25
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,20.64
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,10.42
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,8.34
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,22.03
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,62.14
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,14.31
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,56.5
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,36.18
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Electrical Engineering,OPEN,17.85
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,32.48
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,13.31
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,2.41
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,8.67
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,18.65
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,28.3
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,24.87
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,22.36
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,0.54
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,29.41
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,30.26
"02138 - Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Jalna,Mechanical Engineering,OPEN,44.53
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,50.97
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,25.99
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,9.97
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,63.65
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,41.75
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,22.36
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,22.89
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,22.89
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,7.24
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,1.51
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,21.54
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,43.53
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,22.99
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,60.91
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,13.61
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,3.94
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering,OPEN,52.88
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electrical and Electronics Engineering,OPEN,19.08
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electrical and Electronics Engineering,OPEN,13.31
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electrical and Electronics Engineering,OPEN,80.6
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,23.47
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,8.1
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,7.19
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Mechanical Engineering,OPEN,7.13
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Mechanical Engineering,OPEN,46.62
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,9.43
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,22.03
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,7.15
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,37.63
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,3.78
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,47.14
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Civil Engineering,OPEN,13.61
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,19.17
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,22.11
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,4.14
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,4.53
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,22.04
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,60.42
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,29.04
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,8.67
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,40.68
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,54.09
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Electronics and Telecommunication Engg,OPEN,3.6
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,57.82
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,25.07
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,21.3
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,17.24
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,22.11
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,24.7
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,50.59
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,74.68
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,50.7
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,20.64
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,67.82
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,67.82
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,88.17
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,77.16
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,72.14
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,33.62
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,97.5
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,92.69
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,62.14
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,42.92
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,78.17
"02146 - Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Osmanabad,Computer Science and Engineering (Artificial Intelligence and Data Science),OPEN,35.78
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,45.36
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,32.09
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,2.38
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,25.73
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,5.11
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,7.44
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,9.81
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,11.48
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,3.39
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,39.75
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,32.48
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,29.53
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,19.17
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,3.18
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,54.57
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,32.17
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,28.95
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,10.77
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,39.75
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,68.87
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,55.19
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,25.47
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,3.94
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,61.56
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,60.63
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,75.21
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,39.75
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,39.36
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,60.88
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,63.47
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,84.3
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,80.47
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,70.5
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,82.13
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,78.67
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,79.99
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,68.87
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,78.62
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,52.36
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,80.35
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Computer Science and Engineering,OPEN,28.3
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,23.47
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,7.24
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,21.3
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,1.02
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,19.45
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,17.85
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,5.81
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,22.82
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,28.42
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,5.75
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,45.36
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,15.85
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,42.63
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,18.42
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,43.66
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,43.53
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,5.11
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electrical Engineering,OPEN,13.27
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,62.14
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,15.85
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,56.29
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,32.55
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,47.14
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,43.92
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,71.1
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,60.32
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,69.46
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Electronics and Telecommunication Engg,OPEN,64.35
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,19.29
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,22.42
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,4.14
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,37.2
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,28.35
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,28.98
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,21.62
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,11.7
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,60.25
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,32.68
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,7.99
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,24.7
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,21.62
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,16.86
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Mechanical Engineering,OPEN,10.87
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,57.62
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,19.45
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,47.05
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,16.44
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,47.89
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,42.74
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,36.12
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,43.74
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,50.49
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,22.82
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,40.09
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,45.83
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,73.56
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,56.84
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,65.67
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,71.56
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,41.4
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,76.76
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,74.54
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,76.76
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Artificial Intelligence and Data Science,OPEN,13.31
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,46.4
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,11.95
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,33.62
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,7.9
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,41.75
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,28.3
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,32.56
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,18.42
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,2.41
"02250 - Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Aurangabad,Civil Engineering,OPEN,25.21
