College Name,City,Branch,Category,Cutoff
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GOPENS,88.5
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GSCS,77.84
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GSTS,65.88
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GVJS,81.29
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GNT,88.44
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GNT,85.75
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GNT,87.89
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GOBCS,85.38
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,GSEBCS,75.35
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,LOPENS,88.12
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,LSCS,83.64
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,LSTS,66.85
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,LVJS,81.37
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,LNT,70.87
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,LOBCS,83.65
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,LSEBCS,55.23
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,PWDOPE,53.77
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,DEFOPE,67.05
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,DEFOBC,47.98
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,TFWS,85.54
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,DEFRSE,50.63
"01002 - Government College of Engineering, Amravati",Amravati,Civil Engineering,EWS,66.19
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GOPENS,97.39
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GSCS,94.17
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GSTS,80.59
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GVJS,94.33
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GNT,94.44
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GNT,94.55
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GOBCS,97.04
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,GSEBCS,94.69
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,LOPENS,96.91
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,LSCS,94.84
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,LSTS,84.24
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,LNT,93.21
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,LNT,92.02
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,LOBCS,96.75
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,LSEBCS,94.84
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,PWDOPE,88.6
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,PWDOBC,82.78
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,DEFOPE,90.78
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,DEFOBC,87.82
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,TFWS,98.12
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,PWDRSC,83.75
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,DEFROB,89.31
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,ORPHAN,86.18
"01002 - Government College of Engineering, Amravati",Amravati,Computer Science and Engineering,EWS,95.39
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GOPENS,96.03
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GSCS,92.43
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GSTS,80.06
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GVJS,92.64
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GNT,92.53
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GNT,93.99
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GNT,94.12
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GOBCS,95.81
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,GSEBCS,93.87
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,LOPENS,96.17
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,LSCS,92.43
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,LSTS,78.15
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,LNT,93.11
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,LOBCS,95.82
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,LSEBCS,93.48
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,PWDOPE,69.27
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,PWDOBC,57.05
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,DEFOPE,88.55
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,DEFOBC,82.19
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,TFWS,96.72
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,PWDRSC,67.69
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,DEFRNT,87.1
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,ORPHAN,61.64
"01002 - Government College of Engineering, Amravati",Amravati,Information Technology,EWS,93.9
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GOPENS,90.38
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GSCS,85.38
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GSTS,57.05
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GVJS,86.22
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GNT,85.17
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GNT,76.93
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GOBCS,89.87
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,GSEBCS,83.54
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,LOPENS,91.3
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,LSCS,82.71
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,LSTS,57.41
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,LVJS,85.27
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,LNT,88.52
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,LOBCS,89.88
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,LSEBCS,78.45
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,PWDOPE,47.01
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,DEFOPE,83.03
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,TFWS,90.81
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,DEFROB,69.8
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,ORPHAN,70.52
"01002 - Government College of Engineering, Amravati",Amravati,Electrical Engineering,EWS,82.78
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GOPENS,94.17
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GSCS,88.9
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GSTS,72.5
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GVJS,88.77
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GNT,91.66
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GNT,92.63
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GNT,89.27
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GOBCS,93.87
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,GSEBCS,92.02
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,LOPENS,95.02
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,LSCS,90.1
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,LSTS,49.79
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,LVJS,82.48
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,LNT,89
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,LOBCS,94.33
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,LSEBCS,91.63
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,PWDOPE,40.16
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,DEFOPE,92.89
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,DEFOBC,77.76
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,TFWS,95.17
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,DEFROB,80.54
"01002 - Government College of Engineering, Amravati",Amravati,Electronics and Telecommunication Engg,EWS,92.11
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,GOPENS,86.12
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,GSCS,72.5
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,GVJS,81.71
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,GNT,80.97
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,GNT,83.2
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,GOBCS,82.89
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,GSEBCS,62.8
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,LOPENS,83.64
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,LSCS,73.8
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,LNT,83.5
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,LOBCS,82.15
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,LSEBCS,86.82
"01002 - Government College of Engineering, Amravati",Amravati,Instrumentation Engineering,TFWS,80.79
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GOPENS,87.08
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GSCS,78.96
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GSTS,57.22
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GVJS,80.59
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GNT,79.13
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GNT,83.74
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GNT,81.49
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GOBCS,86.23
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,GSEBCS,75.34
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,LOPENS,85.75
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,LSCS,78.56
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,LSTS,40.99
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,LNT,79.65
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,LNT,80.27
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,LOBCS,82.15
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,LSEBCS,80.79
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,PWDOPE,56.01
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,DEFOPE,53.77
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,TFWS,86.57
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,DEFROB,44.89
"01002 - Government College of Engineering, Amravati",Amravati,Mechanical Engineering,EWS,72.82
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GOPENH,90.62
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GSCH,89.82
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GSTH,49.95
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GNT,75.27
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GOBCH,87.93
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GSEBCH,66.84
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,LOPENH,92.93
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,LOBCH,89.82
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GOPENH,81.71
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GOPENH,86.26
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GSCH,65.62
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GSTH,96.88
"01002 - Government College of Engineering, Amravati",Amravati,Food Technology,GOPENH,79.5
"01002 - Government College of Engineering, Amravati",Amravati,Oil and Paints Technology,GOPENH,53.77
"01002 - Government College of Engineering, Amravati",Amravati,Oil and Paints Technology,LOPENH,47.98
"01002 - Government College of Engineering, Amravati",Amravati,Oil and Paints Technology,GOPENH,40.11
"01002 - Government College of Engineering, Amravati",Amravati,Oil and Paints Technology,GOPENO,75.74
"01002 - Government College of Engineering, Amravati",Amravati,Oil and Paints Technology,GOBCO,62.25
"01002 - Government College of Engineering, Amravati",Amravati,Oil and Paints Technology,GOBCO,57.2
"01002 - Government College of Engineering, Amravati",Amravati,Paper and Pulp Technology,GOPENH,63.54
"01002 - Government College of Engineering, Amravati",Amravati,Paper and Pulp Technology,LOPENH,40.28
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,GOPENH,62.72
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,GSCH,44.48
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,LOPENH,71.77
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,GOPENH,88.02
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,GOPENO,88.44
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,GOBCO,80.78
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,GOPENO,85.46
"01002 - Government College of Engineering, Amravati",Amravati,Petro Chemical Engineering,GOBCO,63.23
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GOPENH,69.81
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GSCH,65.88
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GVJH,68.29
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GNT,57.99
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GOBCH,65.23
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LOPENH,73.43
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LSCH,72.15
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LSTH,40.11
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LVJH,68.72
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LNT,70.62
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LOBCH,68.72
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GOPENO,76.14
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GSCO,66.85
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GNT,68.18
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GNT,60.29
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GNT,57.41
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GOBCO,69.8
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GSEBCO,47.01
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LOPENO,78.91
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,LSTO,52.81
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Civil Engineering,GSCO,73.77
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GOPENH,87.13
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSCH,83.54
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSTH,58.58
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GVJH,85.41
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GNT,86.09
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GNT,83.54
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GOBCH,86.57
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSEBCH,72.78
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LOPENH,88.57
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LSCH,84.22
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LNT,81.37
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LOBCH,85.97
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LSEBCH,78.56
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,PWDOPE,70.87
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GOPENO,91.66
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSCO,89.31
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSTO,66.48
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GOBCO,91.32
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSEBCO,88.93
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LOPENO,88.56
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LSCO,85.46
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LVJO,87.45
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LNT,77.17
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,LOBCO,88.55
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GOPENO,81.79
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSCO,50.86
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSTO,91.94
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GOBCO,77.17
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Computer Engineering,GSEBCO,82.78
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GOPENH,74.12
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GSCH,62.87
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GVJH,67.86
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GNT,57.33
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GNT,45.46
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GNT,63.23
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GOBCH,70.89
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LOPENH,73.85
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LSCH,67.29
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LNT,43.12
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LOBCH,72.15
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GOPENH,59.89
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GSCH,40.73
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GOPENO,79.13
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GSCO,79.06
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GSTO,57.2
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GVJO,75.35
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GOBCO,76.78
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GSEBCO,49.51
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LOPENO,74.28
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LSCO,65.88
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LOBCO,73.58
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,LSEBCO,45.46
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GOPENO,50.63
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GSCO,80.27
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electrical Engineering,GSTO,43.96
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GOPENH,79.06
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GSCH,70.41
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GNT,69.07
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GNT,70.48
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GOBCH,77.85
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GSEBCH,66.84
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LOPENH,79.41
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LSCH,77.76
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LVJH,55.07
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LOBCH,79.13
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GSCH,63.07
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GOPENO,88.6
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GSCO,76.25
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GNT,76.89
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GOBCO,84.89
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GSEBCO,80.78
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LOPENO,86.22
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LNT,67.29
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LNT,80.06
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LOBCO,84.61
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,LSEBCO,61.33
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GOPENO,75.52
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GSCO,82.55
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Electronics and Telecommunication Engg,GNT,72.15
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GOPENH,66.19
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GSCH,47.63
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GVJH,60.6
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GNT,52.2
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GNT,60.3
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GOBCH,62.79
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GSEBCH,59.89
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,LOPENH,68.48
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,LSCH,48.87
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,LOBCH,59.98
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GOPENH,60.07
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GSCH,40.16
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GOPENO,76.54
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GSCO,62.8
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GVJO,53.74
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GOBCO,72.82
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GSEBCO,63.53
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,LOPENO,80.3
"01012 - Government College of Engineering,Yavatmal",Yavatmal,Mechanical Engineering,GOPENO,76.03
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,GOPENH,94
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,GSCH,85.78
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,GSTH,69.76
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,GVJH,86.8
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,GNT,87.59
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,GOBCH,93.71
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,GSEBCH,92.43
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,LOPENH,94.52
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,LSCH,89.87
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,LSTH,92.63
"01101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Computer Science and Engineering,LOBCH,94.17
