College Code,College Name,Choice Code,Course Name,Stage,Category,Cutoff Rank,Percentile,City
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,LSTS,41702,87.6831328,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,LVJS,17503,94.9425795,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,LNT1S,6300,98.1869508,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,LNT2S,9203,97.3645465,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,LNT3S,2783,99.1528674,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,LOBCS,2965,99.1024868,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,LSEBCS,3826,98.8506155,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,PWDOPENS,21480,93.7635248,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,PWDOBCS,57276,82.8332926,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,PWDSEBCS,36169,89.2945239,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,DEFOPENS,4334,98.7237762,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,DEFSCS,22896,93.3597277,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,DEFOBCS,7478,97.8579520,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,DEFSEBCS,6428,98.1583115,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,TFWS,839,99.6969697,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,PWDROBC,22058,93.5806832,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,S,5648,98.3654081,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,DEFRNT3S,187196,16.8604050,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321524510,Computer Engineering,I,ORPHAN,3227,99.0285279,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GOPENS,1417,99.5308338,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GSCS,11673,96.6641485,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GSTS,37745,88.8689717,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GVJS,6699,98.0759881,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GNT1S,6133,98.2326849,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GNT2S,5016,98.5365513,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GNT3S,3099,99.0556065,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GOBCS,3110,99.0556065,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,GSEBCS,4792,98.5969299,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LOPENS,2419,99.2485911,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LSCS,14657,95.7887398,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LSTS,85437,73.1347962,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LVJS,29558,91.3131313,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LNT2S,13825,96.0008239,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LNT3S,13535,96.1394860,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LOBCS,5027,98.5365513,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,LSEBCS,6678,98.0845148,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,PWDOPENS,64519,80.3575863,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,PWDOBCS,131902,53.2657343,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,DEFOPENS,5350,98.4352625,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,DEFSCS,30797,90.9705380,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,DEFOBCS,10236,97.0921673,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,TFWS,2511,99.2173286,Mumbai
03215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",0321537210,Electronics and Telecommunication Engg,I,EWS,4518,98.6768077,Mumbai
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,GOPENH,174768,26.7336064,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,GSCH,190884,13.9047479,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,GOBCH,187415,16.6909773,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,LOPENH,163827,35.4407253,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,LNT1H,186337,18.1456181,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,II,GOPENH,166203,32.5553935,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,GOPENO,194263,10.8523619,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,GOBCO,198765,6.2359571,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,LOPENO,168373,32.0884521,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321619110,Civil Engineering,I,LOBCO,169517,31.5596589,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GOPENH,77205,75.8001957,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GSCH,132054,53.2228937,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GNT1H,102166,66.3866132,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GNT2H,163776,35.4407253,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GOBCH,110809,63.2000580,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GSEBCH,125207,56.5039753,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,LOPENH,87031,72.3760958,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,LSCH,91034,71.0971787,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,LOBCH,87185,72.3760958,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,LSEBCH,90839,71.1730870,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GOPENO,132827,52.5968356,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GSCO,175085,25.9873754,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GNT2O,199663,5.1955268,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GNT3O,197285,7.8234926,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GOBCO,163433,35.5422955,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GSEBCO,144541,46.6242967,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,LOPENO,146535,45.3566434,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GVJO,129360,54.1537389,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,GOBCO,118733,59.2797111,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,LSCO,136831,50.5909012,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,TFWS,85862,72.8948543,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321624510,Computer Engineering,I,EWS,140820,48.5587427,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GOPENH,135324,50.9683037,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GNT1H,146476,45.3566434,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GOBCH,155516,39.7546871,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GSEBCH,176410,25.5643537,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,LOPENH,136387,50.7016833,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,LOBCH,163922,35.1590106,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,LSEBCH,154355,40.0936536,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GOPENO,203565,0.2650177,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,LOPENO,162568,35.7798895,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,LSEBCO,179214,23.4132019,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GOPENO,136268,50.7016833,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GNT1O,170698,29.5314685,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GOBCO,164586,33.6209084,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,GSEBCO,191322,13.4300699,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,LOBCO,167965,32.1281783,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,TFWS,101924,66.4263323,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321637210,Electronics and Telecommunication Engg,I,EWS,202799,1.3900866,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GOPENH,129467,54.1537389,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GSCH,176605,25.4741362,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GOBCH,169852,30.2606300,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GSEBCH,183738,19.8246656,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,LOPENH,133161,52.5968356,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,LNT1H,194531,10.4252003,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,II,GOPENH,126797,55.4922986,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GOPENO,138776,49.4020979,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GSCO,167915,32.1281783,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GOBCO,191369,13.3124347,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,GSEBCO,159377,37.6293706,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,LOPENO,171238,29.2375397,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321650710,Chemical Engineering,I,TFWS,98384,68.2382408,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,GOPENH,157443,39.2328654,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,GSCH,173670,28.3031822,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,GOBCH,178885,23.4701479,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,GSEBCH,192738,11.9485358,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,LOPENH,131720,53.2657343,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,II,GOPENH,183220,20.3327444,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,GOPENO,202810,1.3398115,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,GOPENO,139631,49.3416227,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,LOPENO,142556,47.3563218,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,II,GOPENO,184561,19.2051273,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,II,LOPENO,195238,9.7858898,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321661210,Mechanical Engineering,I,TFWS,76840,76.2716859,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GOPENH,76273,76.6755200,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GSCH,125722,56.2929777,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GVJH,114761,60.9090909,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GNT1H,101398,66.9039004,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GNT2H,187109,17.2365618,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GOBCH,84009,73.6159498,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GSEBCH,97534,68.4702591,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LOPENH,70090,78.5512207,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LSCH,121070,58.2180677,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LOBCH,72671,77.5384615,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LSEBCH,71442,78.2396759,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GOPENO,119684,58.8994542,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GOBCO,153927,40.6822054,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,GSEBCO,153702,41.4020979,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LOPENO,65829,79.9072027,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LSCO,145444,45.9816283,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LNT1O,97972,68.3753318,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,LNT2O,123960,57.0133407,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,DEFOPENS,126741,55.4922986,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,TFWS,58602,82.3322294,Ratnagiri
03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",0321691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),I,EWS,142739,47.1398578,Ratnagiri
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GOPENH,144934,46.3957696,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GSTH,177092,25.2088452,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GNT2H,186200,18.1456181,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GOBCH,196065,8.9230769,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,LOPENH,156673,39.3601986,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GOPENO,197718,7.1923077,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GOPENO,152392,42.2674623,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GVJO,179979,22.8214173,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,GOBCO,168483,32.0008834,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,LOPENO,191846,13.0166500,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321719110,Civil Engineering,I,LOBCO,195049,9.8110718,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GOPENH,70055,78.5512207,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GSCH,82224,74.0094972,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GVJH,101370,66.9039004,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GNT1H,152173,42.6339209,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GNT3H,107165,64.3453843,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GOBCH,80636,75.1620214,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GSEBCH,107446,64.3453843,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,LOPENH,70373,78.4342571,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,LSCH,84628,73.4722277,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,LOBCH,72511,77.9513058,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,LSEBCH,119039,59.1762367,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,PWDOPENH,165514,33.0802795,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GOPENO,88474,71.8197195,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GSCO,108364,63.6512871,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,GOBCO,103907,65.8992965,Thane
03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",0321724510,Computer Engineering,I,LOPENO,104425,65.6692751,Thane
