College Name,City,Branch,Category,Cutoff
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Civil Engineering,GOPEN,91.37
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Civil Engineering,GSC,90.26
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Civil Engineering,GSEBC,89.21
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Civil Engineering,LOPEN,91.68
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Civil Engineering,LST,85.05
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Civil Engineering,LOBC,91.48
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Civil Engineering,EWS,85.95
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Computer Science and Engineering,GOPEN,93.21
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Computer Science and Engineering,GSC,89.37
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Computer Science and Engineering,GST,73.6
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Computer Science and Engineering,GOBC,92.05
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Computer Science and Engineering,LOPEN,94.16
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Computer Science and Engineering,LSEBC,89.31
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Computer Science and Engineering,EWS,89.09
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Information Technology,GOPEN,91.58
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Information Technology,GST,70.8
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Information Technology,GSEBC,90.74
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Information Technology,LOPEN,91.74
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Information Technology,LSC,86.51
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Information Technology,LOBC,91.2
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Information Technology,EWS,88.51
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,GOPEN,91.44
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,GSC,89.89
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,GNTA,87.83
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,GOBC,91.22
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,GSEBC,90.89
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,LOPEN,89.28
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,LST,80.94
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electrical Engineering,EWS,86.11
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,GOPEN,90.41
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,GSC,84.0
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,GST,69.59
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,GOBC,89.35
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,LOPEN,89.41
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,LOBC,87.24
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,LSEBC,88.76
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Electronics and Telecommunication Engg,EWS,95.26
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Instrumentation Engineering,GOPEN,83.06
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Instrumentation Engineering,GOBC,82.32
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Instrumentation Engineering,GSEBC,82.18
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Instrumentation Engineering,LSC,69.72
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Mechanical Engineering,GOPEN,87.89
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Mechanical Engineering,GSC,86.31
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Mechanical Engineering,GST,72.77
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Mechanical Engineering,LOPEN,88.82
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Mechanical Engineering,LOBC,87.28
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Mechanical Engineering,LSEBC,76.21
"Government College of Engineering, Amravati (Government Autonomous)",Amravati,Mechanical Engineering,EWS,84.0
"Sant Gadge Baba Amravati University,Amravati (University Department)",Others,Food Technology,GOPEN,77.18
"Sant Gadge Baba Amravati University,Amravati (University Department)",Others,Food Technology,LOPEN,71.54
"Sant Gadge Baba Amravati University,Amravati (University Department)",Others,Petro Chemical Engineering,GOPEN,76.83
"Sant Gadge Baba Amravati University,Amravati (University Department)",Others,Petro Chemical Engineering,LOPEN,84.33
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,GOPEN,85.8
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,GSC,80.95
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,GST,81.11
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,GNTB,80.53
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,GNTC,83.16
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,GOBC,84.42
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,GSEBC,73.74
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,LOPEN,85.95
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,LOBC,81.37
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,DEFR-OBC,79.26
"Government College of Engineering,Yavatmal (Government)",Others,Civil Engineering,EWS,80.26
"Government College of Engineering,Yavatmal (Government)",Others,Computer Engineering,GOPEN,87.89
"Government College of Engineering,Yavatmal (Government)",Others,Computer Engineering,GSC,86.13
"Government College of Engineering,Yavatmal (Government)",Others,Computer Engineering,GOBC,87.8
"Government College of Engineering,Yavatmal (Government)",Others,Computer Engineering,LOPEN,89.94
"Government College of Engineering,Yavatmal (Government)",Others,Computer Engineering,LOBC,88.46
"Government College of Engineering,Yavatmal (Government)",Others,Computer Engineering,LSEBC,89.28
"Government College of Engineering,Yavatmal (Government)",Others,Computer Engineering,EWS,85.71
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,GOPEN,86.89
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,GSC,86.67
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,GOBC,86.22
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,GSEBC,86.89
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,LOPEN,86.95
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,LST,77.17
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,LOBC,83.56
"Government College of Engineering,Yavatmal (Government)",Others,Electrical Engineering,EWS,79.3
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,PWDR-OBC,73.76
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,GOPEN,85.41
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,GOBC,85.0
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,LOPEN,85.76
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,LSC,80.82
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,LNTA,78.29
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,LSEBC,81.29
"Government College of Engineering,Yavatmal (Government)",Others,Electronics and Telecommunication Engg,EWS,78.59
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,GOPEN,79.74
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,GSC,76.26
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,GST,71.79
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,GNTA,71.44
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,GNTB,76.51
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,GOBC,78.1
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,GSEBC,72.31
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,LOPEN,65.03
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,LSC,60.92
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,LNTC,69.85
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,LNTD,84.95
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,LOBC,64.77
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,PWD-O,
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,DEF-O,
"Government College of Engineering,Yavatmal (Government)",Others,Mechanical Engineering,EWS,
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,GOPEN,90.11
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,GSC,85.0
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,GST,65.15
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,GOBC,89.42
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,LOPEN,92.17
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,LNTB,85.55
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,LSEBC,89.54
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Computer Science and Engineering,EWS,84.47
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,GOPEN,88.56
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,GSC,83.54
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,GOBC,88.35
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,GSEBC,85.83
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,LOPEN,89.09
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,LST,89.06
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,LOBC,82.17
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Information Technology,EWS,
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electrical Engg[Electronics and Power],GOPEN,88.33
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electrical Engg[Electronics and Power],GST,75.5
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electrical Engg[Electronics and Power],GOBC,86.5
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electrical Engg[Electronics and Power],GSEBC,78.61
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electrical Engg[Electronics and Power],LOPEN,88.83
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electrical Engg[Electronics and Power],LSC,77.5
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electrical Engg[Electronics and Power],EWS,80.67
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,GOPEN,85.13
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,GSC,81.73
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,GNTA,72.06
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,GOBC,84.8
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,LOPEN,85.58
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,LOBC,85.0
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,LSEBC,73.41
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Electronics and Telecommunication Engg,EWS,
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,GOPEN,79.69
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,GSC,77.44
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,GNTB,73.79
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,GOBC,79.47
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,LOPEN,73.18
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,LST,69.9
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,LOBC,68.36
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,LSEBC,
"Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",Others,Mechanical Engineering,EWS,
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,GOPEN,82.68
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,GSC,77.95
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,GST,70.53
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,GNTA,77.95
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,GNTC,70.95
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,GOBC,79.79
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,GSEBC,75.79
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,LOPEN,81.05
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,LSC,73.95
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,LOBC,80.47
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,DEFR-OBC,63.11
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Civil Engineering,EWS,60.0
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,PWDR-OBC,62.11
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,GOPEN,87.12
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,GSC,80.63
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,GNTB,83.41
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,GNTD,76.0
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,GOBC,86.69
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,GSEBC,80.91
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,LOPEN,88.41
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,LSC,82.51
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,LST,80.25
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,LNTC,87.53
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,LOBC,77.37
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Computer Science and Engineering,EWS,
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,GOPEN,85.14
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,GSC,79.11
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,GNTC,80.26
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,GOBC,84.86
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,GSEBC,79.09
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,LOPEN,86.11
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,LNTA,76.0
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,LOBC,85.16
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Information Technology,EWS,74.97
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Artificial Intelligence (AI) and Data Science,GOPEN,84.74
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Artificial Intelligence (AI) and Data Science,GSC,81.6
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Artificial Intelligence (AI) and Data Science,LOPEN,84.86
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Artificial Intelligence (AI) and Data Science,LOBC,84.06
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Artificial Intelligence (AI) and Data Science,LSEBC,72.06
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Artificial Intelligence (AI) and Data Science,EWS,
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Industrial IoT,GOPEN,77.09
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Industrial IoT,GOBC,74.97
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Industrial IoT,LOPEN,80.06
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Industrial IoT,LSC,
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,GOPEN,83.05
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,GSC,75.79
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,GST,71.82
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,GNTC,69.06
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,GOBC,80.88
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,LOPEN,84.11
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,LNTB,81.24
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,LOBC,81.76
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,LSEBC,77.24
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Electronics and Telecommunication Engg,EWS,
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Mechanical Engineering,GOPEN,76.47
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Mechanical Engineering,GSC,71.84
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Mechanical Engineering,GNTA,66.62
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Mechanical Engineering,GOBC,76.31
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Mechanical Engineering,LOPEN,68.97
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Mechanical Engineering,LSC,
"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Others,Mechanical Engineering,LOBC,
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,GOPEN,80.74
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,GNTA,78.11
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,GOBC,77.58
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,LOPEN,84.32
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,LSC,77.95
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,LST,66.63
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,LSEBC,
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Civil Engineering,EWS,
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,GOPEN,84.86
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,GSC,78.68
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,GNTB,80.21
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,GNTC,84.57
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,GNTD,72.88
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,GOBC,84.29
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,GSEBC,69.94
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,LOPEN,84.8
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,LSC,78.86
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,LOBC,84.57
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Computer Science and Engineering,EWS,82.23
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electrical Engineering,GOPEN,85.56
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electrical Engineering,GSC,85.26
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electrical Engineering,GST,67.17
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electrical Engineering,GOBC,85.11
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electrical Engineering,GSEBC,77.58
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electrical Engineering,LOPEN,85.8
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electrical Engineering,EWS,60.0
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,GOPEN,79.65
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,GSC,76.05
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,GOBC,79.42
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,LOPEN,80.74
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,LSEBC,67.12
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,EWS,73.35
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Mechanical Engineering,GOPEN,79.0
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Mechanical Engineering,GOBC,75.0
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Mechanical Engineering,LOPEN,70.56
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Mechanical Engineering,LSC,70.32
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Mechanical Engineering,LOBC,74.37
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Mechanical Engineering,EWS,
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Artificial Intelligence and Data Science,GOPEN,83.49
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Artificial Intelligence and Data Science,GSC,77.81
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Artificial Intelligence and Data Science,GSEBC,77.43
